                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    296,                 1.3547,                 1.0023,                0.76842,                0.75672,                0.45285,                0.51091,                0.24236,                 1.6476,                 1.5821,                 0.9838,             6.1047e-05,             6.1047e-05,             6.1047e-05
                    297,                 1.2945,                 1.0041,                0.71815,                0.77588,                0.44486,                0.50555,                0.24036,                 1.6473,                 1.6263,                0.98519,             6.0838e-05,             6.0838e-05,             6.0838e-05
                    298,                 1.4094,                 1.1018,                0.79396,                0.79541,                0.43496,                 0.5033,                0.24219,                 1.6431,                  1.639,                0.98351,             6.0628e-05,             6.0628e-05,             6.0628e-05
                    299,                 1.3676,                  1.106,                0.78453,                0.76642,                0.44403,                0.50449,                0.24398,                  1.664,                 1.6564,                0.98969,             6.0419e-05,             6.0419e-05,             6.0419e-05
                    300,                 1.3269,                0.96199,                 0.7696,                0.74673,                0.44965,                0.50291,                0.24628,                 1.6587,                 1.6241,                0.98729,             6.0209e-05,             6.0209e-05,             6.0209e-05
                    301,                 1.4183,                 1.0407,                0.79094,                  0.746,                0.45178,                0.50769,                0.24728,                  1.655,                 1.6064,                0.98546,                  6e-05,                  6e-05,                  6e-05
                    302,                  1.321,                 0.9138,                0.74952,                0.75864,                0.44379,                0.50685,                0.24278,                 1.6454,                 1.5974,                0.98165,             5.9791e-05,             5.9791e-05,             5.9791e-05
                    303,                 1.4162,                0.95032,                0.81737,                0.73034,                0.45605,                0.50492,                0.24245,                 1.6346,                 1.6028,                0.98043,             5.9581e-05,             5.9581e-05,             5.9581e-05
                    304,                 1.3773,                 1.0159,                0.78361,                0.76138,                0.44029,                0.49997,                0.23949,                 1.6381,                 1.6035,                0.98057,             5.9372e-05,             5.9372e-05,             5.9372e-05
                    305,                 1.3507,                0.96227,                0.75989,                0.77466,                 0.4374,                0.50284,                 0.2438,                 1.6455,                 1.6083,                0.97995,             5.9162e-05,             5.9162e-05,             5.9162e-05
                    306,                 1.3899,                 1.0886,                0.81652,                0.73733,                0.45019,                0.50235,                0.24565,                 1.6701,                 1.5904,                0.98693,             5.8953e-05,             5.8953e-05,             5.8953e-05
                    307,                 1.3905,                0.93516,                0.79198,                0.74776,                0.44486,                0.50461,                0.25179,                 1.6826,                 1.6011,                0.99186,             5.8744e-05,             5.8744e-05,             5.8744e-05
                    308,                 1.3276,                0.95758,                0.76296,                0.75072,                0.44283,                0.50077,                0.24929,                 1.6675,                 1.5572,                0.98828,             5.8534e-05,             5.8534e-05,             5.8534e-05
                    309,                 1.3412,                0.97895,                 0.7805,                0.75001,                0.44806,                0.50575,                0.24903,                 1.6495,                 1.5028,                0.98177,             5.8325e-05,             5.8325e-05,             5.8325e-05
                    310,                 1.4167,                 1.0484,                0.78617,                0.76747,                0.45125,                0.51134,                0.24945,                 1.6438,                  1.492,                 0.9807,             5.8116e-05,             5.8116e-05,             5.8116e-05
                    311,                 1.3966,                0.92865,                 0.8284,                0.75532,                0.45178,                0.51044,                0.24935,                 1.6415,                 1.5101,                0.97346,             5.7907e-05,             5.7907e-05,             5.7907e-05
                    312,                 1.3322,                0.90633,                0.75605,                0.77966,                0.43923,                0.50433,                0.24896,                 1.6534,                 1.5443,                0.97905,             5.7697e-05,             5.7697e-05,             5.7697e-05
                    313,                 1.4356,                 1.0341,                0.80243,                0.78447,                0.44212,                0.51302,                0.25539,                 1.6487,                 1.5272,                 0.9764,             5.7488e-05,             5.7488e-05,             5.7488e-05
                    314,                 1.2963,                0.93693,                0.76193,                0.74801,                0.45388,                0.51519,                0.25482,                 1.6345,                  1.484,                0.97253,             5.7279e-05,             5.7279e-05,             5.7279e-05
                    315,                 1.3307,                0.92213,                0.77299,                0.73711,                0.46351,                0.51729,                0.25209,                 1.6421,                 1.4678,                0.97064,              5.707e-05,              5.707e-05,              5.707e-05
                    316,                 1.4167,                 0.9888,                 0.8308,                0.78391,                0.44219,                0.51334,                0.24999,                 1.6446,                 1.5021,                0.97328,             5.6862e-05,             5.6862e-05,             5.6862e-05
                    317,                 1.3366,                 1.0362,                0.77979,                0.76245,                0.44326,                0.50742,                0.24522,                 1.6625,                 1.5292,                 0.9784,             5.6653e-05,             5.6653e-05,             5.6653e-05
                    318,                 1.3942,                0.96837,                0.79806,                0.76881,                0.44273,                0.50725,                0.24555,                 1.6528,                 1.5253,                0.97349,             5.6444e-05,             5.6444e-05,             5.6444e-05
                    319,                 1.3543,                0.96218,                0.79943,                0.77121,                0.44717,                0.51054,                0.24754,                 1.6583,                  1.541,                0.97545,             5.6236e-05,             5.6236e-05,             5.6236e-05
                    320,                 1.3503,                0.98517,                0.77838,                0.75901,                0.45474,                0.51428,                0.24833,                 1.6589,                 1.5257,                 0.9768,             5.6027e-05,             5.6027e-05,             5.6027e-05
                    321,                 1.3592,                0.91938,                0.78705,                0.76435,                0.45392,                0.51262,                 0.2498,                 1.6443,                 1.5067,                0.97616,             5.5819e-05,             5.5819e-05,             5.5819e-05
                    322,                 1.2955,                0.95332,                0.76053,                 0.7599,                0.45605,                0.50991,                0.24685,                 1.6489,                 1.5559,                0.97886,             5.5611e-05,             5.5611e-05,             5.5611e-05
                    323,                 1.3422,                0.96513,                0.78813,                0.78383,                0.44539,                0.50573,                0.24569,                 1.6536,                  1.592,                0.98184,             5.5403e-05,             5.5403e-05,             5.5403e-05
                    324,                 1.4418,                 1.0088,                0.84695,                0.76742,                0.44592,                0.50412,                0.24261,                 1.6583,                 1.5825,                0.98163,             5.5195e-05,             5.5195e-05,             5.5195e-05
                    325,                 1.4104,                0.91676,                0.80923,                0.75649,                0.44806,                0.50332,                0.24134,                 1.6564,                 1.5827,                  0.981,             5.4987e-05,             5.4987e-05,             5.4987e-05
                    326,                 1.2062,                0.94649,                 0.7149,                0.75212,                0.45072,                0.50646,                0.24082,                  1.648,                 1.5211,                0.97981,             5.4779e-05,             5.4779e-05,             5.4779e-05
                    327,                 1.2818,                0.93737,                0.75364,                0.75635,                0.45315,                0.51192,                0.24177,                 1.6462,                 1.4959,                0.98262,             5.4571e-05,             5.4571e-05,             5.4571e-05
                    328,                 1.4165,                0.90278,                0.83146,                0.76711,                0.44326,                0.50585,                0.23914,                 1.6668,                 1.5369,                0.98553,             5.4364e-05,             5.4364e-05,             5.4364e-05
                    329,                 1.3766,                 1.0095,                0.79685,                0.78226,                0.43527,                0.50327,                0.23928,                 1.6648,                 1.5487,                0.98473,             5.4157e-05,             5.4157e-05,             5.4157e-05
                    330,                 1.3621,                 1.0223,                 0.7988,                0.78257,                0.43474,                0.50116,                0.23946,                  1.691,                 1.6132,                0.99078,              5.395e-05,              5.395e-05,              5.395e-05
                    331,                   1.34,                 1.0113,                0.80145,                0.78222,                 0.4358,                0.49861,                0.23881,                 1.6942,                 1.6245,                0.98453,             5.3743e-05,             5.3743e-05,             5.3743e-05
                    332,                 1.3958,                 0.9794,                0.79629,                0.77403,                0.43847,                 0.5006,                0.24322,                 1.6832,                  1.639,                0.98015,             5.3536e-05,             5.3536e-05,             5.3536e-05
                    333,                 1.3402,                0.96882,                0.77301,                0.76801,                0.44219,                0.50288,                0.24573,                 1.6608,                 1.5931,                0.97486,             5.3329e-05,             5.3329e-05,             5.3329e-05
                    334,                  1.369,                0.90648,                0.82555,                0.74611,                0.45392,                  0.503,                0.24646,                 1.6605,                 1.5631,                0.97523,             5.3123e-05,             5.3123e-05,             5.3123e-05
                    335,                 1.2948,                0.90508,                   0.75,                0.74944,                0.45019,                0.50369,                0.24455,                 1.6617,                 1.5315,                0.97945,             5.2917e-05,             5.2917e-05,             5.2917e-05
                    336,                 1.3214,                0.94508,                0.76616,                0.73938,                0.45192,                0.50395,                0.24523,                 1.6628,                 1.5495,                0.98031,             5.2711e-05,             5.2711e-05,             5.2711e-05
                    337,                 1.3878,                 1.0443,                0.80783,                0.78463,                0.42994,                0.50035,                0.24607,                 1.6712,                  1.576,                0.98934,             5.2505e-05,             5.2505e-05,             5.2505e-05
                    338,                 1.3835,                 0.9547,                0.81596,                 0.7982,                0.42781,                0.49852,                0.24453,                 1.6799,                 1.6567,                0.99344,             5.2299e-05,             5.2299e-05,             5.2299e-05
                    339,                 1.4431,                 1.1195,                0.79526,                 0.7702,                0.43314,                 0.4984,                 0.2449,                 1.6846,                 1.6641,                0.98733,             5.2094e-05,             5.2094e-05,             5.2094e-05
                    340,                  1.388,                  1.122,                0.75975,                 0.7487,                0.44326,                0.50477,                0.24507,                 1.6854,                 1.6045,                0.98215,             5.1889e-05,             5.1889e-05,             5.1889e-05
                    341,                 1.3744,                 0.9893,                0.80163,                0.74996,                0.44752,                0.50746,                0.24686,                 1.6782,                 1.5851,                0.97808,             5.1684e-05,             5.1684e-05,             5.1684e-05
                    342,                 1.3939,                 1.0652,                0.81268,                0.73881,                0.46031,                0.51027,                0.24482,                 1.6747,                 1.5495,                0.97767,             5.1479e-05,             5.1479e-05,             5.1479e-05
                    343,                 1.4136,                 1.0617,                0.80812,                0.73632,                0.45605,                0.51052,                0.24715,                 1.6671,                 1.5252,                0.97581,             5.1274e-05,             5.1274e-05,             5.1274e-05
                    344,                 1.4153,                 1.0615,                0.79741,                 0.7429,                0.45498,                0.50794,                0.24766,                 1.6796,                 1.5479,                0.97857,              5.107e-05,              5.107e-05,              5.107e-05
                    345,                 1.2604,                0.95869,                0.73781,                0.74153,                0.45547,                0.50599,                0.24512,                 1.6846,                 1.5714,                0.98137,             5.0866e-05,             5.0866e-05,             5.0866e-05
                    346,                 1.3267,                0.94768,                0.76812,                0.74116,                0.45765,                0.50731,                0.24823,                 1.6689,                 1.5802,                0.98038,             5.0662e-05,             5.0662e-05,             5.0662e-05
                    347,                 1.2342,                0.97015,                0.71213,                0.74321,                0.45178,                0.50513,                 0.2487,                 1.6662,                  1.587,                0.98216,             5.0459e-05,             5.0459e-05,             5.0459e-05
                    348,                 1.3554,                0.95602,                0.79615,                0.74168,                0.45232,                0.50632,                0.25284,                 1.6504,                 1.5612,                0.97755,             5.0255e-05,             5.0255e-05,             5.0255e-05
                    349,                 1.4149,                 0.9956,                0.77972,                0.74989,                0.44699,                 0.5063,                0.25047,                 1.6502,                 1.5656,                0.97565,             5.0052e-05,             5.0052e-05,             5.0052e-05
                    350,                 1.3049,                0.96344,                0.73519,                0.74524,                0.44539,                0.50573,                0.24813,                 1.6564,                 1.5242,                  0.975,              4.985e-05,              4.985e-05,              4.985e-05
                    351,                 1.4229,                  1.065,                0.81561,                0.75043,                0.44486,                0.50774,                0.24787,                 1.6565,                 1.5197,                0.97522,             4.9647e-05,             4.9647e-05,             4.9647e-05
                    352,                 1.3873,                0.88622,                0.79294,                0.78624,                0.43308,                0.50354,                 0.2485,                 1.6544,                 1.5552,                 0.9752,             4.9445e-05,             4.9445e-05,             4.9445e-05
                    353,                 1.3178,                 0.9552,                0.75264,                0.77767,                 0.4358,                0.50538,                0.24744,                 1.6609,                 1.5373,                0.97511,             4.9243e-05,             4.9243e-05,             4.9243e-05
                    354,                 1.3322,                0.99043,                0.74541,                0.74487,                0.44592,                0.50516,                0.24506,                  1.666,                 1.5527,                0.97635,             4.9042e-05,             4.9042e-05,             4.9042e-05
                    355,                 1.3613,                 1.0136,                0.77723,                0.75173,                0.44113,                0.50071,                0.24064,                 1.6612,                  1.577,                0.97589,              4.884e-05,              4.884e-05,              4.884e-05
                    356,                 1.4564,                 1.0078,                0.85459,                0.76681,                0.43273,                0.49687,                0.24051,                  1.647,                 1.6251,                0.97243,             4.8639e-05,             4.8639e-05,             4.8639e-05
                    357,                 1.3775,                0.97184,                0.79801,                0.77231,                 0.4358,                0.50192,                0.24035,                 1.6555,                 1.6017,                0.97355,             4.8439e-05,             4.8439e-05,             4.8439e-05
                    358,                 1.2564,                0.94529,                0.73889,                 0.7364,                0.44326,                0.50074,                0.23958,                 1.6885,                 1.6134,                0.98343,             4.8238e-05,             4.8238e-05,             4.8238e-05
                    359,                 1.3092,                0.91394,                0.72498,                0.76167,                0.44006,                0.50196,                0.24191,                 1.6819,                 1.6089,                0.98298,             4.8038e-05,             4.8038e-05,             4.8038e-05
                    360,                 1.2855,                0.90138,                0.75347,                0.74409,                0.44646,                0.50422,                0.24368,                 1.6643,                 1.5946,                0.97761,             4.7839e-05,             4.7839e-05,             4.7839e-05
                    361,                 1.3379,                0.93947,                0.78569,                0.76868,                0.44084,                0.50229,                0.24289,                 1.6536,                 1.6057,                0.97734,             4.7639e-05,             4.7639e-05,             4.7639e-05
                    362,                 1.4578,                 1.0299,                0.80713,                0.78519,                0.43633,                0.50353,                0.24473,                 1.6446,                 1.6576,                0.97561,              4.744e-05,              4.744e-05,              4.744e-05
                    363,                 1.4152,                0.99731,                0.80929,                0.77432,                0.43139,                0.50193,                0.23897,                 1.6524,                 1.6543,                0.97698,             4.7242e-05,             4.7242e-05,             4.7242e-05
                    364,                 1.3947,                0.98365,                0.78776,                0.76581,                0.43953,                0.50572,                0.23995,                 1.6687,                 1.5822,                0.97845,             4.7043e-05,             4.7043e-05,             4.7043e-05
                    365,                  1.452,                 1.0247,                0.79774,                0.76853,                0.43869,                0.50653,                 0.2411,                 1.6655,                 1.5605,                0.97871,             4.6845e-05,             4.6845e-05,             4.6845e-05
                    366,                 1.3122,                0.95374,                0.77756,                0.78839,                0.43527,                0.50761,                0.23993,                   1.67,                 1.5795,                0.97991,             4.6648e-05,             4.6648e-05,             4.6648e-05
                    367,                 1.4213,                 1.0042,                0.78887,                0.78737,                 0.4374,                0.51062,                0.24087,                 1.6528,                 1.5549,                0.97207,              4.645e-05,              4.645e-05,              4.645e-05
                    368,                 1.3805,                0.98476,                0.79742,                0.77651,                 0.4374,                0.50806,                0.24295,                 1.6444,                 1.5728,                0.97124,             4.6254e-05,             4.6254e-05,             4.6254e-05
                    369,                 1.2758,                 1.0171,                0.75296,                0.77479,                0.44219,                0.50882,                0.24375,                 1.6466,                 1.5686,                0.97519,             4.6057e-05,             4.6057e-05,             4.6057e-05
                    370,                 1.3591,                0.96186,                0.78318,                0.79064,                0.43633,                0.50604,                0.24287,                 1.6659,                 1.5359,                0.97628,             4.5861e-05,             4.5861e-05,             4.5861e-05
                    371,                 1.3095,                0.93157,                 0.7342,                0.78991,                0.43527,                0.50384,                  0.242,                 1.6791,                 1.5162,                0.97922,             4.5665e-05,             4.5665e-05,             4.5665e-05
                    372,                 1.2983,                0.96923,                0.75618,                0.76675,                 0.4431,                0.51004,                0.24298,                 1.6862,                 1.5277,                0.98142,              4.547e-05,              4.547e-05,              4.547e-05
                    373,                  1.386,                 1.0076,                0.80346,                0.78703,                0.43633,                0.51038,                0.24416,                 1.6707,                 1.5342,                0.98235,             4.5275e-05,             4.5275e-05,             4.5275e-05
                    374,                 1.3264,                 1.0197,                  0.746,                0.79035,                0.43314,                0.50829,                0.24487,                 1.6557,                 1.5344,                0.97977,              4.508e-05,              4.508e-05,              4.508e-05
                    375,                 1.2938,                0.98276,                0.75608,                0.77798,                0.43633,                0.50293,                 0.2442,                 1.6446,                 1.5652,                0.97605,             4.4886e-05,             4.4886e-05,             4.4886e-05
                    376,                 1.3725,                 1.0037,                0.78252,                0.76214,                0.44113,                0.50084,                0.24257,                 1.6458,                 1.6132,                0.97802,             4.4693e-05,             4.4693e-05,             4.4693e-05
                    377,                 1.3806,                0.95952,                0.80694,                0.77023,                0.43847,                0.50127,                0.23962,                 1.6452,                 1.5855,                0.97829,             4.4499e-05,             4.4499e-05,             4.4499e-05
                    378,                 1.3652,                 1.0462,                0.78813,                0.76851,                0.44041,                0.50551,                0.24112,                 1.6552,                 1.5498,                0.97952,             4.4307e-05,             4.4307e-05,             4.4307e-05
                    379,                 1.3432,                 1.0143,                0.73783,                0.77076,                0.43687,                0.50595,                0.24156,                 1.6519,                 1.5034,                0.97582,             4.4114e-05,             4.4114e-05,             4.4114e-05
                    380,                 1.3489,                0.91169,                0.78733,                0.77446,                0.44113,                0.50858,                 0.2435,                 1.6546,                 1.4804,                0.97612,             4.3922e-05,             4.3922e-05,             4.3922e-05
                    381,                  1.297,                0.92602,                0.76402,                0.78319,                0.43474,                0.50604,                0.24238,                 1.6502,                 1.4812,                0.97316,             4.3731e-05,             4.3731e-05,             4.3731e-05
                    382,                 1.4142,                0.95662,                0.80859,                0.78022,                 0.4342,                0.50403,                0.24262,                  1.644,                 1.4988,                0.97198,             4.3539e-05,             4.3539e-05,             4.3539e-05
                    383,                 1.3403,                0.99046,                0.79226,                0.78904,                0.43687,                0.50314,                 0.2425,                 1.6389,                 1.4979,                0.97083,             4.3349e-05,             4.3349e-05,             4.3349e-05
                    384,                 1.2947,                 1.5798,                0.77857,                0.79134,                0.43643,                0.49886,                0.23879,                 1.6531,                 1.5224,                0.97248,             4.3159e-05,             4.3159e-05,             4.3159e-05
                    385,                 1.3635,                 1.0123,                0.80323,                0.76431,                0.44057,                0.49329,                0.23257,                 1.6784,                 1.5401,                 0.9803,             4.2969e-05,             4.2969e-05,             4.2969e-05
                    386,                 1.3986,                 1.0458,                0.80761,                0.76577,                0.43544,                 0.4885,                0.22789,                 1.6886,                 1.5565,                0.98213,              4.278e-05,              4.278e-05,              4.278e-05
                    387,                 1.3317,                0.94298,                0.76544,                 0.7696,                 0.4342,                0.48862,                0.22947,                 1.6841,                 1.5665,                0.98455,             4.2591e-05,             4.2591e-05,             4.2591e-05
                    388,                 1.4021,                 1.0192,                0.79711,                0.78196,                0.43314,                0.48999,                0.22931,                 1.6872,                 1.5931,                0.98656,             4.2402e-05,             4.2402e-05,             4.2402e-05
                    389,                 1.3891,                0.95388,                0.78005,                0.79908,                0.42994,                0.49888,                0.23835,                 1.6679,                 1.5832,                0.98305,             4.2215e-05,             4.2215e-05,             4.2215e-05
                    390,                 1.3093,                0.90067,                0.74354,                0.78276,                0.43769,                0.50286,                0.23775,                 1.6602,                  1.557,                0.98089,             4.2027e-05,             4.2027e-05,             4.2027e-05
                    391,                 1.2309,                0.87269,                0.73307,                0.77201,                0.43657,                0.49922,                0.23906,                 1.6762,                  1.581,                0.98854,              4.184e-05,              4.184e-05,              4.184e-05
                    392,                 1.4192,                0.96906,                0.80734,                0.77502,                0.43527,                0.50199,                0.24399,                 1.6565,                 1.5598,                 0.9828,             4.1654e-05,             4.1654e-05,             4.1654e-05
                    393,                 1.3733,                0.93455,                0.78502,                 0.7794,                0.43314,                0.50086,                0.24548,                  1.659,                 1.5682,                0.98463,             4.1468e-05,             4.1468e-05,             4.1468e-05
                    394,                 1.3962,                 1.0226,                0.78286,                 0.7841,                0.43261,                0.50023,                0.24389,                 1.6559,                 1.5463,                0.98083,             4.1283e-05,             4.1283e-05,             4.1283e-05
                    395,                 1.3583,                 1.0067,                0.79168,                0.78841,                0.43079,                0.50061,                0.24014,                 1.6625,                 1.5145,                0.98039,             4.1098e-05,             4.1098e-05,             4.1098e-05
                    396,                    1.4,                 1.0349,                0.81737,                0.78648,                0.43367,                0.49749,                0.23931,                 1.6533,                 1.5244,                 0.9763,             4.0914e-05,             4.0914e-05,             4.0914e-05
                    397,                 1.4073,                0.98539,                0.78424,                0.78721,                0.43314,                0.49757,                0.23745,                 1.6668,                 1.5303,                0.97949,              4.073e-05,              4.073e-05,              4.073e-05
                    398,                 1.3548,                0.97339,                0.76671,                0.78712,                0.43474,                0.49966,                0.24194,                  1.665,                 1.5393,                0.98265,             4.0547e-05,             4.0547e-05,             4.0547e-05
                    399,                 1.2989,                0.91002,                0.75185,                0.78258,                0.43721,                0.50376,                0.24135,                 1.6658,                 1.5612,                0.98434,             4.0364e-05,             4.0364e-05,             4.0364e-05
                    400,                 1.3611,                0.91022,                0.78532,                0.77388,                0.43793,                0.50184,                0.24132,                 1.6618,                 1.5699,                0.98469,             4.0182e-05,             4.0182e-05,             4.0182e-05
                    401,                 1.2881,                0.91048,                0.76615,                 0.7858,                0.43367,                0.50366,                0.24347,                 1.6533,                 1.5449,                0.98088,                  4e-05,                  4e-05,                  4e-05
                    402,                 1.2814,                0.85521,                0.73936,                0.79744,                0.43416,                0.50575,                0.24355,                  1.651,                 1.5282,                0.98256,             3.9819e-05,             3.9819e-05,             3.9819e-05
                    403,                 1.3435,                0.94251,                0.77291,                0.75934,                0.44433,                0.51164,                0.24721,                 1.6359,                 1.5049,                0.97939,             3.9638e-05,             3.9638e-05,             3.9638e-05
                    404,                 1.4338,                 1.0259,                0.82993,                0.78271,                0.43633,                 0.5099,                0.24908,                 1.6413,                 1.5044,                0.98001,             3.9458e-05,             3.9458e-05,             3.9458e-05
                    405,                 1.3125,                 0.8835,                0.77599,                0.79199,                0.43793,                0.51095,                0.24965,                 1.6464,                 1.5137,                0.98057,             3.9279e-05,             3.9279e-05,             3.9279e-05
                    406,                  1.477,                0.99849,                0.85046,                0.79033,                0.43847,                 0.5075,                0.25025,                 1.6426,                   1.52,                0.97851,               3.91e-05,               3.91e-05,               3.91e-05
                    407,                 1.4023,                 0.9952,                0.80796,                0.79234,                  0.439,                0.50878,                0.25011,                 1.6297,                 1.5053,                0.97288,             3.8922e-05,             3.8922e-05,             3.8922e-05
                    408,                  1.382,                0.97717,                0.78553,                0.78575,                0.44157,                0.50887,                0.25015,                 1.6305,                 1.4979,                0.97083,             3.8744e-05,             3.8744e-05,             3.8744e-05
                    409,                 1.3689,                  1.026,                0.77675,                 0.7731,                0.44433,                0.50763,                0.24812,                 1.6347,                 1.5227,                 0.9747,             3.8567e-05,             3.8567e-05,             3.8567e-05
                    410,                 1.3623,                0.96345,                0.78309,                 0.7834,                  0.439,                0.50375,                0.24774,                 1.6371,                 1.5364,                0.97711,              3.839e-05,              3.839e-05,              3.839e-05
                    411,                 1.3261,                0.91813,                0.76628,                0.75217,                0.44789,                0.50645,                0.24618,                 1.6366,                 1.5101,                0.97362,             3.8214e-05,             3.8214e-05,             3.8214e-05
                    412,                 1.3781,                  1.002,                0.81591,                0.75418,                0.45112,                0.50664,                0.24149,                  1.639,                 1.5076,                0.97391,             3.8039e-05,             3.8039e-05,             3.8039e-05
                    413,                 1.4125,                0.96169,                0.80979,                0.79355,                0.43314,                0.50108,                 0.2394,                 1.6388,                 1.5203,                 0.9764,             3.7864e-05,             3.7864e-05,             3.7864e-05
                    414,                 1.3094,                0.92208,                0.73324,                0.78728,                0.43474,                0.49968,                0.23549,                   1.65,                 1.5355,                0.97934,              3.769e-05,              3.769e-05,              3.769e-05
                    415,                 1.3583,                0.97059,                0.77922,                0.78027,                 0.4406,                0.50226,                0.23223,                 1.6584,                 1.5616,                0.98273,             3.7517e-05,             3.7517e-05,             3.7517e-05
                    416,                  1.288,                 1.0146,                0.76378,                0.79659,                 0.4374,                0.49691,                0.22982,                 1.6799,                 1.6025,                0.98673,             3.7344e-05,             3.7344e-05,             3.7344e-05
                    417,                 1.3344,                0.90894,                0.76366,                0.77501,                0.43847,                0.49357,                0.22719,                 1.6831,                 1.6234,                0.98856,             3.7171e-05,             3.7171e-05,             3.7171e-05
                    418,                 1.2347,                0.84698,                0.74671,                0.79271,                0.44008,                0.49873,                0.22833,                 1.6741,                 1.6015,                0.98671,                3.7e-05,                3.7e-05,                3.7e-05
                    419,                 1.4135,                 1.0003,                0.79024,                0.80306,                0.43687,                0.49992,                0.23455,                 1.6591,                 1.6044,                0.98369,             3.6829e-05,             3.6829e-05,             3.6829e-05
                    420,                 1.3255,                0.94429,                0.76599,                0.79705,                0.43633,                0.50412,                0.23744,                 1.6547,                 1.6158,                0.98016,             3.6658e-05,             3.6658e-05,             3.6658e-05
                    421,                 1.3973,                0.94025,                0.79246,                0.79495,                0.43789,                0.50846,                0.24103,                   1.66,                 1.6167,                0.98104,             3.6489e-05,             3.6489e-05,             3.6489e-05
                    422,                 1.3591,                 0.9156,                0.78076,                0.79181,                0.43766,                0.50867,                0.24186,                  1.674,                 1.6306,                0.98465,             3.6319e-05,             3.6319e-05,             3.6319e-05
                    423,                 1.2878,                 1.1617,                0.77998,                0.79254,                0.43963,                0.51129,                0.24446,                 1.6933,                 1.6188,                 0.9886,             3.6151e-05,             3.6151e-05,             3.6151e-05
                    424,                   1.38,                 1.0613,                0.78278,                0.75976,                0.44912,                0.51072,                0.24559,                 1.6786,                 1.5914,                0.97896,             3.5983e-05,             3.5983e-05,             3.5983e-05
                    425,                 1.3604,                0.92563,                0.79477,                0.76333,                0.44332,                0.50725,                0.24424,                 1.6733,                 1.5825,                0.97861,             3.5816e-05,             3.5816e-05,             3.5816e-05
                    426,                 1.3395,                0.95248,                0.76266,                0.76213,                0.44806,                  0.509,                0.24285,                 1.6613,                 1.5812,                0.97422,              3.565e-05,              3.565e-05,              3.565e-05
                    427,                 1.4206,                 1.0051,                0.80329,                0.80896,                0.43315,                 0.5122,                0.24156,                 1.6603,                  1.581,                0.97831,             3.5484e-05,             3.5484e-05,             3.5484e-05
                    428,                 1.3291,                0.95634,                0.76131,                0.79056,                 0.4342,                0.50707,                0.23936,                 1.6631,                  1.552,                0.98143,             3.5319e-05,             3.5319e-05,             3.5319e-05
                    429,                 1.3852,                0.95995,                0.79253,                0.79618,                0.43496,                0.50681,                0.23885,                 1.6762,                 1.5634,                 0.9852,             3.5154e-05,             3.5154e-05,             3.5154e-05
