                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    460,                  1.378,                 1.0471,                0.79835,                0.77713,                0.42248,                0.49542,                0.22995,                 1.5529,                 1.5551,                0.96424,             0.00030415,             0.00030415,             0.00030415
                    461,                 1.3637,                 1.1903,                0.72787,                 0.8096,                0.41023,                0.48895,                0.22347,                   1.58,                 1.5394,                0.96931,             0.00030274,             0.00030274,             0.00030274
                    462,                 1.4385,                 1.1714,                0.79036,                0.79148,                0.41183,                0.48226,                0.22197,                 1.5828,                 1.5565,                0.97022,             0.00030134,             0.00030134,             0.00030134
                    463,                 1.3533,                 1.1288,                0.74834,                0.80902,                0.41183,                0.48226,                0.22448,                 1.5679,                 1.5627,                0.97383,             0.00029996,             0.00029996,             0.00029996
                    464,                 1.3965,                 1.0492,                0.78279,                0.81093,                0.41129,                0.48801,                0.23503,                 1.5674,                 1.5931,                0.97501,             0.00029857,             0.00029857,             0.00029857
                    465,                 1.3805,                 1.0462,                0.74641,                0.78857,                0.41449,                0.48978,                0.24183,                 1.6171,                 1.6316,                0.98627,              0.0002972,              0.0002972,              0.0002972
                    466,                 1.3339,                 1.0157,                0.72715,                 0.7763,                0.41236,                0.47605,                0.23133,                 1.6373,                 1.6461,                0.99157,             0.00029584,             0.00029584,             0.00029584
                    467,                 1.4429,                 1.1815,                0.79854,                0.79406,                0.40056,                0.46576,                0.22426,                 1.7334,                 1.7154,                  1.014,             0.00029448,             0.00029448,             0.00029448
                    468,                 1.3399,                 1.0596,                0.72376,                0.82514,                 0.4081,                0.48077,                0.22809,                 1.6339,                 1.6224,                 0.9974,             0.00029313,             0.00029313,             0.00029313
                    469,                 1.3914,                 1.0998,                0.75925,                0.77157,                0.43101,                0.49255,                0.23522,                 1.5113,                 1.4922,                0.98316,             0.00029179,             0.00029179,             0.00029179
                    470,                 1.4363,                  1.089,                0.78881,                0.77455,                0.43154,                0.48933,                0.23239,                 1.5178,                 1.5172,                0.99165,             0.00029046,             0.00029046,             0.00029046
                    471,                 1.3809,                 1.0216,                0.76187,                0.79289,                0.42424,                0.49072,                0.23412,                 1.5822,                 1.5441,                 1.0016,             0.00028914,             0.00028914,             0.00028914
                    472,                 1.4219,                 1.0044,                0.78181,                0.79688,                0.42302,                0.49311,                0.23608,                 1.5395,                 1.5441,                0.99591,             0.00028783,             0.00028783,             0.00028783
                    473,                 1.3971,                 1.0515,                0.78364,                0.79347,                0.41875,                0.48822,                0.23103,                 1.5795,                 1.6041,                0.99438,             0.00028652,             0.00028652,             0.00028652
                    474,                 1.2643,                 1.0084,                0.72512,                0.78645,                0.41343,                0.48157,                0.22403,                 1.5977,                 1.6095,                0.99091,             0.00028523,             0.00028523,             0.00028523
                    475,                 1.4096,                 1.0199,                0.78439,                0.75874,                0.41822,                0.47855,                0.22267,                 1.5789,                 1.5916,                0.98623,             0.00028394,             0.00028394,             0.00028394
                    476,                 1.3507,                 1.0546,                0.76819,                0.76365,                0.41716,                0.48386,                0.22554,                 1.5546,                 1.5267,                0.98498,             0.00028266,             0.00028266,             0.00028266
                    477,                 1.2455,                 1.1326,                0.69396,                0.79149,                0.41396,                0.48877,                0.22796,                 1.5913,                 1.5434,                0.99451,             0.00028139,             0.00028139,             0.00028139
                    478,                  1.386,                 1.1223,                0.79135,                0.77466,                0.41076,                0.47736,                0.22005,                 1.6347,                 1.5418,                  1.002,             0.00028013,             0.00028013,             0.00028013
                    479,                 1.3738,                 1.0831,                0.75017,                0.77864,                0.41875,                0.48447,                0.22358,                 1.5415,                 1.4693,                0.99005,             0.00027887,             0.00027887,             0.00027887
                    480,                 1.4182,                 1.0463,                0.79033,                0.78057,                0.42355,                0.49388,                0.23352,                 1.5159,                 1.4925,                0.98836,             0.00027763,             0.00027763,             0.00027763
                    481,                  1.355,                 1.0963,                0.78476,                0.77016,                0.42666,                0.49161,                0.23174,                  1.554,                 1.5087,                0.99089,             0.00027639,             0.00027639,             0.00027639
                    482,                 1.3447,                0.98038,                0.75818,                0.78851,                0.41982,                0.49251,                0.23792,                 1.5568,                 1.5237,                0.98728,             0.00027517,             0.00027517,             0.00027517
                    483,                 1.2992,                 1.0308,                0.73601,                 0.7801,                 0.4177,                0.49039,                0.23335,                 1.5591,                 1.5703,                0.98499,             0.00027395,             0.00027395,             0.00027395
                    484,                 1.4623,                 1.0701,                0.78272,                0.76622,                0.42083,                0.48781,                0.22651,                 1.6032,                   1.53,                0.99377,             0.00027274,             0.00027274,             0.00027274
                    485,                 1.4721,                  1.114,                0.80913,                0.74806,                0.42408,                0.48053,                0.21375,                 1.6791,                 1.5564,                0.99156,             0.00027154,             0.00027154,             0.00027154
                    486,                 1.4735,                 1.1289,                0.79557,                0.75573,                0.42355,                0.47963,                 0.2141,                  1.577,                 1.5764,                  0.973,             0.00027035,             0.00027035,             0.00027035
                    487,                 1.4126,                  1.053,                0.79011,                0.78361,                0.42834,                0.49628,                0.22767,                 1.5364,                 1.4678,                0.97149,             0.00026917,             0.00026917,             0.00026917
                    488,                 1.3634,                 1.0464,                0.75652,                0.75878,                0.42901,                0.49713,                0.23546,                 1.5373,                 1.4628,                0.97054,               0.000268,               0.000268,               0.000268
                    489,                 1.3953,                 1.1247,                0.75805,                0.74276,                0.43227,                0.49317,                0.23662,                 1.5424,                  1.477,                0.97457,             0.00026683,             0.00026683,             0.00026683
                    490,                 1.2636,                  1.027,                0.71844,                0.75191,                0.42621,                0.49168,                0.22968,                 1.6076,                 1.4565,                0.98746,             0.00026568,             0.00026568,             0.00026568
                    491,                  1.334,                 1.0994,                0.72893,                0.77822,                0.42302,                0.49183,                0.22596,                 1.6205,                 1.4407,                0.99586,             0.00026453,             0.00026453,             0.00026453
                    492,                 1.3116,                 1.0705,                0.76713,                0.74113,                0.43165,                0.48631,                0.21784,                 1.5941,                 1.4502,                0.99655,              0.0002634,              0.0002634,              0.0002634
                    493,                 1.3978,                 1.2301,                0.77819,                0.75105,                0.42142,                0.47491,                0.20524,                 1.6327,                 1.5394,                 1.0006,             0.00026227,             0.00026227,             0.00026227
                    494,                  1.319,                 1.0167,                0.73472,                0.76238,                0.42248,                0.46926,                0.20067,                  1.663,                 1.6767,                 1.0047,             0.00026115,             0.00026115,             0.00026115
                    495,                 1.4577,                 1.1159,                0.83678,                0.75437,                0.43047,                0.47271,                 0.2268,                 1.5962,                 1.6983,                0.99525,             0.00026004,             0.00026004,             0.00026004
                    496,                 1.4003,                0.98585,                0.77697,                0.74374,                  0.439,                0.48056,                0.23598,                 1.5596,                  1.679,                0.98969,             0.00025894,             0.00025894,             0.00025894
                    497,                   1.48,                 1.1687,                0.77639,                0.76669,                0.42369,                0.48362,                0.23558,                 1.5945,                  1.646,                 0.9941,             0.00025785,             0.00025785,             0.00025785
                    498,                  1.418,                 1.0612,                0.78976,                0.72781,                0.42302,                0.46837,                0.21827,                  1.644,                 1.7076,                0.99569,             0.00025677,             0.00025677,             0.00025677
                    499,                 1.3956,                 1.0626,                0.78678,                0.74535,                0.42248,                0.47361,                0.21931,                 1.6411,                 1.6944,                 1.0029,              0.0002557,              0.0002557,              0.0002557
                    500,                 1.3639,                 1.4222,                0.76109,                0.76917,                0.41718,                0.47816,                0.22755,                 1.6398,                 1.7116,                 1.0149,             0.00025464,             0.00025464,             0.00025464
                    501,                 1.3943,                 1.0877,                0.74766,                0.77006,                0.42408,                 0.4766,                0.23112,                 1.5547,                  1.696,                 1.0015,             0.00025359,             0.00025359,             0.00025359
                    502,                  1.303,                 1.4224,                0.75394,                0.74795,                0.42568,                 0.4717,                0.22979,                 1.5356,                 1.7294,                0.99948,             0.00025255,             0.00025255,             0.00025255
                    503,                  1.293,                 1.1467,                0.76619,                0.73898,                0.41502,                0.47243,                0.22888,                 1.6442,                 1.6867,                 1.0162,             0.00025151,             0.00025151,             0.00025151
                    504,                 1.2187,                 1.1064,                0.73295,                0.77194,                0.40213,                0.47875,                0.22912,                 1.6985,                 1.7888,                 1.0253,             0.00025049,             0.00025049,             0.00025049
                    505,                 1.3256,                 1.0228,                0.77981,                0.75288,                0.41236,                0.47671,                0.23017,                 1.5978,                 1.6713,                0.99917,             0.00024948,             0.00024948,             0.00024948
                    506,                 1.3451,                   1.09,                0.75619,                0.74887,                0.42408,                0.47685,                0.23241,                 1.5558,                 1.7404,                0.99209,             0.00024847,             0.00024847,             0.00024847
                    507,                 1.3057,                0.95696,                0.75615,                0.73995,                0.42355,                 0.4786,                0.23227,                 1.5888,                 1.7383,                0.99781,             0.00024748,             0.00024748,             0.00024748
                    508,                 1.4262,                 1.1295,                0.77308,                0.74398,                0.42728,                0.48012,                0.22993,                 1.5771,                 1.6363,                0.98565,             0.00024649,             0.00024649,             0.00024649
                    509,                 1.3882,                 1.0271,                0.78017,                0.73118,                0.42408,                0.46745,                0.21376,                 1.5731,                 1.6593,                0.98167,             0.00024552,             0.00024552,             0.00024552
                    510,                 1.3435,                 1.1316,                0.76786,                0.72745,                0.41396,                0.45316,                0.19807,                 1.6347,                 1.7796,                 1.0009,             0.00024455,             0.00024455,             0.00024455
                    511,                 1.3487,                 1.0825,                0.80475,                0.75077,                0.40925,                0.45773,                0.20404,                 1.6902,                 1.7734,                 1.0206,              0.0002436,              0.0002436,              0.0002436
                    512,                  1.546,                  1.173,                0.83326,                0.75434,                0.41769,                0.47244,                0.22367,                 1.6113,                 1.7192,                 1.0098,             0.00024265,             0.00024265,             0.00024265
                    513,                 1.3499,                 1.0621,                0.79744,                0.74901,                0.42994,                0.48135,                0.23116,                 1.5101,                 1.7022,                  0.989,             0.00024172,             0.00024172,             0.00024172
                    514,                 1.3337,                 1.0124,                0.75045,                0.76375,                0.42026,                0.48101,                 0.2346,                 1.5215,                 1.6837,                0.98825,             0.00024079,             0.00024079,             0.00024079
                    515,                 1.3632,                 1.0104,                 0.7496,                0.73722,                0.42298,                0.47015,                0.23021,                 1.5908,                 1.6889,                0.99539,             0.00023987,             0.00023987,             0.00023987
                    516,                 1.3816,                  1.056,                0.77395,                 0.7036,                0.42999,                0.46732,                0.22736,                 1.5687,                 1.6852,                0.98534,             0.00023897,             0.00023897,             0.00023897
                    517,                 1.4342,                  1.085,                0.78415,                0.69275,                0.42994,                0.47307,                0.22307,                 1.5486,                 1.6027,                0.98252,             0.00023807,             0.00023807,             0.00023807
                    518,                 1.3659,                 1.0456,                0.75627,                0.74962,                 0.4179,                0.48159,                0.22545,                 1.5535,                 1.5964,                0.98816,             0.00023718,             0.00023718,             0.00023718
                    519,                 1.4059,                0.97482,                0.77372,                0.77631,                0.41971,                0.48559,                0.23497,                 1.5606,                 1.6464,                0.98892,             0.00023631,             0.00023631,             0.00023631
                    520,                 1.3953,                 1.0348,                0.78444,                0.76781,                0.42107,                0.48621,                0.23402,                 1.6009,                 1.6983,                0.99493,             0.00023544,             0.00023544,             0.00023544
                    521,                 1.3286,                0.94992,                0.75785,                0.76356,                0.42669,                0.49196,                0.24083,                 1.6307,                  1.667,                 1.0016,             0.00023458,             0.00023458,             0.00023458
                    522,                 1.3918,                 1.1914,                0.78702,                0.77896,                0.42941,                 0.5057,                0.24835,                 1.5671,                 1.5482,                0.98943,             0.00023373,             0.00023373,             0.00023373
                    523,                 1.4365,                 1.2081,                0.76896,                0.74495,                0.44379,                0.50237,                0.24403,                 1.5194,                 1.5118,                0.98231,              0.0002329,              0.0002329,              0.0002329
                    524,                 1.3641,                 1.0557,                0.76903,                0.74401,                 0.4351,                0.49151,                0.23453,                 1.5629,                  1.543,                0.98827,             0.00023207,             0.00023207,             0.00023207
                    525,                 1.3759,                 1.0402,                0.74174,                0.73686,                0.43415,                0.48477,                0.22996,                 1.6339,                 1.5605,                 1.0003,             0.00023125,             0.00023125,             0.00023125
                    526,                 1.4653,                0.99934,                0.80282,                0.77076,                0.42781,                0.48953,                 0.2402,                 1.5924,                 1.5938,                0.99634,             0.00023045,             0.00023045,             0.00023045
                    527,                 1.4511,                 1.1267,                0.80777,                 0.7584,                0.43314,                0.49522,                0.24425,                 1.5385,                 1.6261,                0.99028,             0.00022965,             0.00022965,             0.00022965
                    528,                 1.3232,                0.92853,                0.74733,                0.77392,                0.42728,                0.49971,                0.24633,                 1.5537,                 1.6264,                0.99129,             0.00022887,             0.00022887,             0.00022887
                    529,                 1.3455,                 1.0197,                0.76297,                0.79635,                0.41449,                0.49843,                0.24866,                 1.6227,                 1.6544,                 1.0039,             0.00022809,             0.00022809,             0.00022809
                    530,                  1.409,                 1.0693,                0.80205,                0.76472,                0.41183,                0.48616,                0.23519,                 1.6684,                 1.6294,                 1.0008,             0.00022732,             0.00022732,             0.00022732
                    531,                  1.358,                 1.1151,                 0.7751,                0.73857,                0.41769,                 0.4765,                0.22783,                 1.6606,                 1.6484,                0.99295,             0.00022657,             0.00022657,             0.00022657
                    532,                 1.3554,                 1.0142,                0.79544,                0.76537,                0.41396,                0.47943,                0.22819,                 1.6503,                 1.6592,                0.99798,             0.00022582,             0.00022582,             0.00022582
                    533,                  1.351,                 1.0327,                0.77637,                0.82895,                0.41129,                0.49441,                0.24005,                 1.5801,                  1.614,                 1.0007,             0.00022509,             0.00022509,             0.00022509
                    534,                 1.4356,                 1.0557,                0.82417,                0.81463,                0.41289,                0.49295,                0.24167,                 1.5406,                 1.5885,                0.99381,             0.00022436,             0.00022436,             0.00022436
                    535,                 1.3612,                0.99857,                0.73398,                0.79133,                0.41822,                 0.4905,                0.23851,                  1.585,                  1.621,                0.99872,             0.00022365,             0.00022365,             0.00022365
                    536,                 1.3621,                 1.0152,                0.74223,                0.79052,                0.41556,                0.49639,                0.24463,                 1.6352,                 1.6514,                0.99962,             0.00022294,             0.00022294,             0.00022294
                    537,                 1.4343,                 1.1444,                0.77482,                0.77903,                0.42035,                 0.4972,                0.24334,                 1.6384,                 1.6378,                0.99527,             0.00022225,             0.00022225,             0.00022225
                    538,                 1.2892,                 1.1005,                0.77005,                0.76672,                 0.4185,                0.48297,                0.23358,                  1.595,                 1.6346,                  0.989,             0.00022157,             0.00022157,             0.00022157
                    539,                 1.3848,                 1.0459,                0.78518,                0.77396,                0.42355,                0.48259,                0.23603,                 1.5993,                 1.7193,                0.99084,             0.00022089,             0.00022089,             0.00022089
                    540,                 1.4244,                 1.0229,                0.78428,                  0.772,                0.42355,                0.48313,                0.23915,                 1.6286,                 1.7261,                0.99541,             0.00022023,             0.00022023,             0.00022023
                    541,                 1.3612,                 1.0232,                0.76985,                0.78835,                0.42302,                0.48699,                0.23944,                 1.6104,                 1.6975,                0.99165,             0.00021958,             0.00021958,             0.00021958
                    542,                  1.367,                 1.0475,                0.76818,                0.80866,                0.42107,                0.49258,                0.24243,                 1.5627,                 1.6354,                0.98827,             0.00021894,             0.00021894,             0.00021894
                    543,                 1.3484,                 1.1206,                0.75999,                0.79365,                0.42415,                0.49772,                0.24588,                  1.579,                 1.6379,                0.98936,              0.0002183,              0.0002183,              0.0002183
                    544,                 1.3377,                0.96627,                0.75161,                0.79069,                0.42408,                0.49501,                0.24413,                 1.5893,                  1.689,                0.99493,             0.00021768,             0.00021768,             0.00021768
                    545,                 1.3801,                 1.0945,                0.79767,                0.76601,                0.42834,                0.48638,                0.23966,                 1.6077,                 1.8062,                  1.007,             0.00021707,             0.00021707,             0.00021707
                    546,                 1.3565,                 1.0258,                0.79162,                0.75083,                0.41822,                 0.4823,                0.23646,                 1.6089,                 1.8259,                 1.0017,             0.00021647,             0.00021647,             0.00021647
                    547,                 1.3485,                 1.0882,                0.73826,                0.74661,                0.41289,                0.47744,                0.23128,                 1.6338,                 1.8092,                0.99776,             0.00021588,             0.00021588,             0.00021588
                    548,                 1.3682,                 1.0346,                0.75775,                0.75117,                0.41822,                0.47996,                0.23261,                 1.6347,                 1.7461,                0.99521,              0.0002153,              0.0002153,              0.0002153
                    549,                 1.3773,                0.95671,                 0.7649,                0.76221,                0.42351,                0.48952,                0.23944,                 1.6037,                 1.6512,                0.99159,             0.00021473,             0.00021473,             0.00021473
                    550,                 1.2105,                0.96324,                 0.7148,                0.78451,                0.42284,                0.50562,                0.24139,                 1.5694,                 1.5925,                0.98542,             0.00021418,             0.00021418,             0.00021418
                    551,                  1.384,                 1.0062,                0.77828,                 0.7432,                0.43633,                0.49988,                0.23838,                 1.5576,                 1.5453,                0.98371,             0.00021363,             0.00021363,             0.00021363
                    552,                 1.2423,                0.86796,                0.72102,                0.75851,                 0.4358,                0.49869,                0.24207,                 1.5674,                 1.5703,                0.98635,             0.00021309,             0.00021309,             0.00021309
                    553,                 1.2921,                0.98687,                0.75383,                0.75209,                0.43527,                0.49809,                0.24222,                 1.5712,                 1.6099,                0.99054,             0.00021257,             0.00021257,             0.00021257
                    554,                 1.4591,                 1.0033,                0.80956,                  0.771,                0.43101,                 0.4948,                0.23992,                 1.5678,                 1.6442,                0.99161,             0.00021205,             0.00021205,             0.00021205
                    555,                 1.3878,                 1.0113,                0.78573,                0.77809,                0.42888,                0.49483,                0.23957,                 1.5457,                 1.5972,                0.98499,             0.00021155,             0.00021155,             0.00021155
                    556,                 1.4145,                 1.0906,                0.79447,                 0.7778,                0.43314,                 0.4978,                0.24557,                 1.5238,                 1.5646,                 0.9792,             0.00021105,             0.00021105,             0.00021105
                    557,                 1.3852,                0.97433,                0.80155,                0.79848,                0.43276,                 0.5037,                0.25358,                 1.5275,                 1.5784,                0.98361,             0.00021057,             0.00021057,             0.00021057
                    558,                  1.336,                 1.0041,                0.74785,                0.77539,                0.43367,                0.50149,                0.25304,                 1.5368,                 1.5949,                0.98727,              0.0002101,              0.0002101,              0.0002101
                    559,                 1.3161,                0.99191,                0.76841,                0.75558,                 0.4358,                0.49774,                0.24961,                 1.5357,                 1.5968,                0.98357,             0.00020963,             0.00020963,             0.00020963
                    560,                 1.3828,                 1.0207,                0.79258,                0.75094,                 0.4406,                0.49897,                0.24996,                 1.5244,                 1.5971,                0.98264,             0.00020918,             0.00020918,             0.00020918
                    561,                 1.3217,                 1.0424,                0.77127,                0.80288,                0.42248,                0.49425,                0.24558,                 1.5419,                 1.5927,                0.98876,             0.00020874,             0.00020874,             0.00020874
                    562,                 1.3403,                 1.0543,                0.73474,                0.80545,                0.42195,                0.49526,                0.24133,                 1.5859,                 1.6426,                0.99677,             0.00020831,             0.00020831,             0.00020831
                    563,                  1.364,                  1.014,                0.77379,                 0.7894,                0.42935,                0.49779,                0.24033,                 1.5452,                 1.5885,                 0.9919,             0.00020789,             0.00020789,             0.00020789
                    564,                 1.2541,                 1.0054,                0.69805,                 0.7579,                0.43474,                0.49257,                0.23986,                 1.5322,                 1.5926,                0.98765,             0.00020748,             0.00020748,             0.00020748
                    565,                 1.4027,                 1.0496,                0.78481,                0.75725,                0.42888,                 0.4907,                0.23935,                 1.5865,                 1.6369,                0.99522,             0.00020709,             0.00020709,             0.00020709
                    566,                 1.3988,                0.96053,                 0.7927,                0.76149,                0.42834,                0.48658,                0.23651,                 1.5402,                 1.6392,                0.98825,              0.0002067,              0.0002067,              0.0002067
                    567,                  1.395,                 1.2182,                0.78389,                0.76647,                0.42941,                0.49356,                0.23229,                 1.4956,                 1.5881,                0.97803,             0.00020632,             0.00020632,             0.00020632
                    568,                 1.3952,                 1.0489,                0.77689,                0.74973,                0.42781,                0.49816,                0.22979,                 1.5474,                 1.6027,                0.98115,             0.00020596,             0.00020596,             0.00020596
                    569,                 1.3377,                 1.1017,                0.78169,                0.72955,                 0.4342,                 0.4905,                0.23032,                 1.5845,                 1.6688,                0.98707,              0.0002056,              0.0002056,              0.0002056
                    570,                 1.2838,                0.95582,                0.73228,                0.72598,                0.44219,                0.49121,                0.23925,                 1.5381,                 1.6647,                0.98264,             0.00020526,             0.00020526,             0.00020526
                    571,                 1.3993,                 1.0586,                0.77403,                 0.7501,                0.43496,                0.48991,                0.24418,                 1.5364,                 1.6926,                0.97987,             0.00020492,             0.00020492,             0.00020492
                    572,                  1.306,                0.99979,                0.72581,                0.73448,                0.43527,                0.48836,                0.23822,                  1.592,                 1.6533,                0.98679,              0.0002046,              0.0002046,              0.0002046
                    573,                 1.3856,                0.98106,                 0.7947,                0.73325,                0.42088,                0.48133,                0.23232,                 1.6536,                 1.6611,                0.99497,             0.00020429,             0.00020429,             0.00020429
                    574,                 1.3838,                 1.0134,                0.80205,                0.72005,                 0.4248,                0.48542,                0.22824,                 1.6313,                 1.6028,                0.99706,             0.00020399,             0.00020399,             0.00020399
                    575,                 1.4477,                 1.1208,                0.80049,                 0.7227,                0.42941,                0.48823,                  0.226,                 1.5678,                  1.586,                0.98966,              0.0002037,              0.0002037,              0.0002037
                    576,                  1.309,                 1.0106,                0.75389,                0.74131,                0.42442,                0.48438,                0.22009,                 1.6302,                 1.6801,                 1.0025,             0.00020342,             0.00020342,             0.00020342
                    577,                 1.3675,                 1.0346,                0.75652,                0.72568,                0.42674,                0.47578,                0.22584,                 1.7294,                 1.7968,                 1.0221,             0.00020315,             0.00020315,             0.00020315
                    578,                 1.3154,                0.99942,                0.74881,                0.74459,                0.41935,                0.48001,                0.23252,                 1.6606,                 1.7282,                  1.009,              0.0002029,              0.0002029,              0.0002029
                    579,                 1.4206,                 1.0906,                 0.7773,                0.72327,                0.42888,                0.47813,                0.23439,                 1.5547,                 1.6273,                0.98946,             0.00020265,             0.00020265,             0.00020265
                    580,                 1.3635,                 1.1194,                0.75009,                0.72705,                0.42715,                0.47658,                0.23256,                 1.5735,                 1.6623,                0.98737,             0.00020242,             0.00020242,             0.00020242
                    581,                 1.4357,                 1.0934,                0.79672,                0.76854,                0.40597,                0.47723,                0.22825,                 1.6531,                  1.701,                 1.0078,             0.00020219,             0.00020219,             0.00020219
                    582,                 1.3671,                 1.0744,                0.81317,                0.77236,                0.40597,                0.48203,                0.22432,                 1.6351,                 1.6932,                  1.008,             0.00020198,             0.00020198,             0.00020198
                    583,                 1.4521,                 1.0293,                0.81145,                0.72739,                0.43101,                 0.4855,                 0.2229,                 1.5741,                 1.6425,                 1.0012,             0.00020178,             0.00020178,             0.00020178
                    584,                  1.455,                 1.0789,                0.78251,                0.73461,                0.43527,                0.48443,                0.22262,                 1.5632,                  1.648,                0.99911,             0.00020158,             0.00020158,             0.00020158
                    585,                 1.3847,                 1.0105,                0.78581,                0.72551,                0.43936,                0.48723,                0.23115,                 1.5769,                 1.6753,                0.99999,              0.0002014,              0.0002014,              0.0002014
                    586,                 1.3332,                 1.0878,                0.74049,                 0.7295,                0.43207,                 0.4773,                0.23297,                 1.5852,                 1.7347,                 1.0002,             0.00020123,             0.00020123,             0.00020123
                    587,                 1.3992,                 1.1173,                0.79655,                0.75135,                0.43306,                0.48193,                0.23936,                 1.5666,                 1.7502,                0.99611,             0.00020107,             0.00020107,             0.00020107
                    588,                 1.3678,                 1.0085,                0.79125,                0.76101,                 0.4358,                0.48743,                0.24567,                 1.5587,                 1.6747,                 0.9969,             0.00020093,             0.00020093,             0.00020093
                    589,                 1.4364,                 1.1334,                0.80887,                0.74217,                0.43633,                0.48852,                0.23971,                 1.5706,                 1.6521,                0.99563,             0.00020079,             0.00020079,             0.00020079
                    590,                  1.343,                 1.0725,                0.71352,                  0.757,                0.42994,                0.48332,                0.23256,                 1.5992,                 1.6975,                 1.0043,             0.00020066,             0.00020066,             0.00020066
                    591,                  1.346,                 1.0267,                0.76812,                0.77487,                0.43207,                0.49207,                0.23978,                 1.5843,                 1.6957,                 1.0016,             0.00020055,             0.00020055,             0.00020055
                    592,                 1.2562,                0.92785,                 0.7566,                0.76978,                0.42728,                0.49044,                0.24016,                  1.564,                 1.6682,                0.99571,             0.00020044,             0.00020044,             0.00020044
                    593,                 1.3621,                 1.0322,                0.74029,                  0.784,                0.41929,                0.49398,                0.23707,                 1.6052,                 1.6518,                0.99659,             0.00020035,             0.00020035,             0.00020035
